iso3c,year,life_expect,birth_rate,neonat_mortal_rate
BOL,2002,61.8288292682927,29.796,28.4
BOL,2001,61.2591951219512,30.356,29
BOL,2008,65.2738048780488,26.51,24.4
BOL,2006,64.114951219512193,27.582,26.3
BOL,2007,64.6941219512195,27.043,25.3
BOL,2009,65.848,25.991,23.4
BOL,2014,68.344,23.896,20.1
BOL,1997,58.9886097560976,32.42,34
BOL,2013,67.9134390243903,24.236,20.7
BOL,2000,60.6900487804878,30.905,29.9
BOL,2012,67.4454634146341,24.615,21.2
BOL,1996,58.4249512195122,32.873,35.6
BOL,1998,59.5542682926829,31.941,32.5
BOL,1999,60.1214146341463,31.435,31
BOL,2015,NA,NA,19.6
BOL,2010,66.407756097561,25.496,22.6
BOL,2011,66.9425609756098,25.035,21.9
BRA,1998,69.1130975609756,21.436,17.8
BRA,2010,73.2641463414634,15.591,10.7
BRA,2007,72.4148292682927,16.836,10.4
BRA,1999,69.5912926829268,21.204,17
BRA,1997,68.6163902439024,21.624,18.5
BRA,1995,67.6031951219512,21.987,20
BRA,2013,74.1224390243903,14.931,10.3
BRA,2009,72.9780243902439,15.913,10.5
BRA,2000,70.0419756097561,20.894,16
BRA,2012,73.8395853658537,15.132,10.7
BRA,1994,67.1068292682927,22.24,20.7
BRA,2001,70.4596097560976,20.482,14.9
BRA,2008,72.6954146341463,16.328,10.3
BRA,1996,68.1097317073171,21.795,19.3
BRA,1992,66.1718048780488,23.024,22.4
BRA,2011,73.5523414634146,15.342,10.8
BRA,2014,74.4018780487805,14.727,9.6
BRA,2002,70.845243902439,19.974,13.9
BRA,2015,NA,NA,8.9
BRA,1991,65.7426829268293,23.584,23.3
BRA,2006,72.1317317073171,17.429,10.8
BRA,1993,66.6276829268293,22.579,21.5
BRA,1990,65.3403170731707,24.266,24.3
BRA,2005,71.8396341463415,18.078,11.5
BRA,2003,71.2018780487805,19.39,13
BRA,2004,71.532,18.746,12.2
BHS,1996,71.3904390243902,21.345,10.2
BHS,2000,72.2542926829268,17.619,8.7
BHS,2008,74.2474390243902,15.601,8.4
BHS,1995,71.2625609756098,22.112,10.7
BHS,1998,71.7478780487805,19.506,9.2
BHS,2009,74.4239024390244,15.647,8.2
BHS,1997,71.5498780487805,20.457,9.6
BHS,2012,74.9144634146342,15.464,7.5
BHS,1994,71.1548048780488,22.719,11.4
BHS,2010,74.5923902439024,15.637,8
BHS,2007,74.0594634146342,15.519,8.5
BHS,2006,73.8584634146342,15.432,8.6
BHS,1990,70.6306585365854,23.864,14
BHS,2002,72.8412682926829,16.195,8.6
BHS,1999,71.9843658536585,18.536,8.9
BHS,1992,70.9296341463415,23.49,12.6
BHS,1993,71.0481463414634,23.17,12
BHS,2005,73.6388780487805,15.4,8.7
BHS,2011,74.7544146341464,15.569,7.8
BHS,1991,70.7918048780488,23.7,13.3
BHS,2003,73.1272926829268,15.749,8.6
BHS,2001,72.5450975609756,16.825,8.6
BHS,2015,NA,NA,6.9
BHS,2013,75.0735365853659,15.339,7.3
BHS,2004,73.3946585365854,15.491,8.7
BHS,2014,75.2336585365854,15.199,7.1
BTN,1994,55.6091707317073,33.527,39.7
BTN,2005,64.9184390243903,23.283,27.7
BTN,1995,56.3997317073171,32.582,38.5
BTN,2007,66.2930975609756,21.991,25.5
BTN,1997,58.035243902439,30.71,36.2
BTN,1998,58.8886829268293,29.71,35.1
BTN,2006,65.6379024390244,22.638,26.6
BTN,2008,66.8850243902439,21.319,24.4
BTN,2004,64.1361707317073,23.969,28.8
BTN,2012,68.7229024390244,18.639,20.4
BTN,1996,57.205756097561,31.659,37.4
BTN,1993,54.8260975609756,34.531,40.8
BTN,2000,60.6503902439025,27.601,32.7
BTN,1990,52.4623170731707,37.88,44
BTN,2009,67.4166585365854,20.619,23.3
BTN,1992,54.040512195122,35.608,42
BTN,1991,53.2519268292683,36.742,42.9
BTN,1999,59.7620731707317,28.664,33.9
BTN,2013,69.1029268292683,18.134,19.7
BTN,2011,68.3231951219512,19.241,21.3
BTN,2010,67.8924146341463,19.914,22.2
BTN,2003,63.303,24.734,29.8
BTN,2014,69.471243902439,17.726,19.1
BTN,2015,NA,NA,18.3
BTN,2001,61.5466341463415,26.565,31.8
BTN,2002,62.4358292682927,25.601,30.7
BWA,2008,60.9585853658537,25.438,25
BWA,2007,59.0745609756098,25.438,25.3
BWA,1999,49.4864878048781,28.003,23.9
BWA,2009,62.4170975609756,25.482,24.6
BWA,2011,63.9516097560976,25.529,23.7
BWA,2014,64.429243902439,24.972,22.4
BWA,2000,48.6936341463415,27.502,24
BWA,1998,50.8123414634146,28.528,24
BWA,2013,64.3608048780488,25.267,22.9
BWA,1995,56.2361219512195,30.271,24.7
BWA,2006,56.8732682926829,25.507,25.5
BWA,2012,64.2227317073171,25.45,23.3
BWA,1997,52.4746097560976,29.076,24.2
BWA,2010,63.4022926829268,25.528,24.2
BWA,1993,59.6189756097561,31.718,25.2
BWA,2001,48.6103170731707,27.031,24.3
BWA,1994,58.0273902439024,30.954,25
BWA,1996,54.3361219512195,29.652,24.4
BWA,2005,54.5522195121951,25.662,25.5
BWA,1990,62.5565853658537,34.509,25.9
BWA,2015,NA,NA,21.9
BWA,2002,49.2434146341464,26.602,24.7
BWA,1991,61.924512195122,33.498,25.7
BWA,1992,60.9384878048781,32.567,25.4
BWA,2003,50.524512195122,26.226,25.1
BWA,2004,52.3563170731707,25.908,25.4
BLR,2010,70.4048780487805,11.4,2.3
BLR,2013,72.4707317073171,12.5,2
BLR,2014,72.9756097560976,12.5,1.9
BLR,2015,NA,NA,1.9
BLR,2000,68.9121951219512,9.4,7.4
BLR,2002,68.0560975609756,9,5.9
BLR,1998,68.4073170731707,9.1,9
BLR,1997,68.4609756097561,8.8,9.5
BLR,1999,67.9073170731707,9.1,8.3
BLR,2011,70.5536585365854,11.5,2.2
BLR,1996,68.6121951219512,9.3,9.8
BLR,2012,71.9658536585366,12.2,2.1
BLR,1990,70.8365853658537,13.9,9.3
BLR,1992,70.0219512195122,12.4,9.3
BLR,2009,70.4073170731707,11.5,2.5
BLR,2003,68.5536585365854,9,5.3
BLR,2001,68.5073170731707,9.2,6.6
BLR,2004,68.9560975609756,9.1,4.7
BLR,1993,68.9707317073171,11.3,9.5
BLR,1994,68.7682926829268,10.7,9.6
BLR,1991,70.3780487804878,12.9,9.2
BLR,2006,69.4048780487805,10.1,3.7
BLR,2007,70.2034146341464,10.8,3.2
BLR,1995,68.4609756097561,9.9,9.7
BLR,2008,70.4560975609756,11.3,2.8
BLR,2005,68.8512195121951,9.4,4.2
BLZ,1991,71.0544146341463,35.281,18.2
BLZ,1993,70.3823902439024,34.06,16.6
BLZ,1990,71.2837317073171,35.862,18.9
BLZ,2002,68.5443658536585,28.622,11.8
BLZ,1992,70.7466097560976,34.68,17.4
BLZ,2005,69.0863658536585,26.373,11
BLZ,2004,68.8848292682927,27.145,11.2
BLZ,2001,68.4441219512195,29.277,12.2
BLZ,2015,NA,NA,8.3
BLZ,2006,69.279487804878,25.635,10.7
BLZ,2014,70.0774390243902,22.933,8.6
BLZ,1994,69.9862926829268,33.426,15.8
BLZ,1995,69.5887804878049,32.789,15.1
BLZ,2008,69.5942195121951,24.42,10.1
BLZ,2003,68.6971219512195,27.907,11.5
BLZ,2013,69.9820487804878,23.092,8.9
BLZ,2007,69.452,24.974,10.4
BLZ,1996,69.2198048780488,32.167,14.5
BLZ,2009,69.7030731707317,23.982,9.9
BLZ,1999,68.489512195122,30.437,13
BLZ,2000,68.4188780487805,29.876,12.6
BLZ,2012,69.905146341463393,23.25,9.1
BLZ,1998,68.6539024390244,30.993,13.4
BLZ,2011,69.8436829268293,23.426,9.4
BLZ,1997,68.9018536585366,31.568,13.9
BLZ,2010,69.7820487804878,23.657,9.6
CAN,2002,79.590243902439,10.7,3.8
CAN,1990,77.3770731707317,15,4.4
CAN,2011,81.3492926829268,11,3.6
CAN,2015,NA,NA,3.2
CAN,2014,81.9566097560976,10.9,3.3
CAN,1991,77.5534146341464,14.9,4.3
CAN,2001,79.4878048780488,10.6,3.8
CAN,2000,79.2365853658537,10.9,3.7
CAN,2003,79.8390243902439,10.5,3.9
CAN,2004,80.1414634146341,10.65,4
CAN,2005,80.2926829268293,10.65,4
CAN,1993,77.6851219512195,13.6,4.1
CAN,2013,81.7650487804878,10.9,3.4
CAN,2010,81.4129268292683,11.1,3.7
CAN,2006,80.4187804878049,10.9,4
CAN,1998,78.6624390243902,11.4,3.8
CAN,1994,77.8619512195122,13.1,4.1
CAN,1992,77.3207317073171,14.7,4.2
CAN,2012,81.5624390243903,11,3.5
CAN,1995,77.9775609756098,12.6,4.1
CAN,1999,78.8829268292683,11.2,3.7
CAN,2009,81.1114634146342,11.3,3.8
CAN,1996,78.2304878048781,12,4
CAN,1997,78.4804878048781,11.6,3.9
CAN,2007,80.6343902439024,11.2,3.9
CAN,2008,80.8253658536586,11.3,3.8
COD,2003,52.1067804878049,46.423,37.6
COD,1990,48.9929756097561,47.71,41.6
COD,1992,49.2614146341463,47.713,41
COD,2006,54.3678292682927,45.395,35.7
COD,2014,58.6591951219512,41.96,30.6
COD,2001,50.6293414634146,46.908,38.4
COD,2004,52.8792682926829,46.118,37.1
COD,2002,51.3468048780488,46.687,38
COD,1991,49.1749268292683,47.72,41.3
COD,1995,49.0659268292683,47.595,40.2
COD,1993,49.2534146341464,47.689,40.7
COD,1994,49.1724146341463,47.65,40.4
COD,2015,NA,NA,30.1
COD,2000,50.0028780487805,47.089,38.7
COD,2013,58.2719268292683,42.394,31.2
COD,2005,53.6382926829268,45.774,36.5
COD,2007,55.0644146341463,44.99,35
COD,1997,49.0244634146342,47.448,39.8
COD,2008,55.724,44.569,34.3
COD,2009,56.3370731707317,44.137,33.6
COD,1996,48.9969512195122,47.529,40
COD,2010,56.8961463414634,43.702,32.9
COD,2012,57.8540731707317,42.83,31.7
COD,1999,49.5174146341463,47.234,39
COD,2011,57.3986341463415,43.266,32.3
COD,1998,49.1924390243903,47.351,39.3
CAF,2004,44.4396829268293,37.516,48.4
CAF,2000,44.5972926829268,39.325,49
CAF,1992,48.2573658536585,40.492,50.6
CAF,2002,44.2534146341464,38.539,48.7
CAF,1990,49.0175609756098,41.05,51.3
CAF,1993,47.8099268292683,40.293,50.3
CAF,2003,44.2778048780488,38.049,48.5
CAF,2005,44.7380975609756,36.97,48.1
CAF,2006,45.1631219512195,36.444,47.9
CAF,2001,44.3620731707317,38.971,48.9
CAF,1994,47.3362195121951,40.153,49.9
CAF,1995,46.846243902439,40.059,49.7
CAF,2008,46.284,35.539,47.4
CAF,2011,48.3504390243903,34.607,45.7
CAF,1999,44.9431463414634,39.59,49.1
CAF,2007,45.6873902439024,35.962,47.8
CAF,1998,45.3702926829268,39.776,49.2
CAF,2013,49.8798780487805,34.076,44.2
CAF,2012,49.1052926829268,34.349,44.9
CAF,1996,46.3454878048781,39.987,49.5
CAF,1997,45.8463658536585,39.903,49.3
CAF,2009,46.9349756097561,35.178,47
CAF,1991,48.6640731707317,40.748,51
CAF,2015,NA,NA,42.6
CAF,2010,47.6253170731707,34.873,46.4
CAF,2014,50.6577804878049,33.774,43.3
COG,2010,59.1431219512195,38.092,21.9
COG,2008,56.9650731707317,38.508,24.4
COG,2011,60.0851707317073,37.797,20.9
COG,2012,60.9239024390244,37.435,19.9
COG,1995,52.1888536585366,38.192,31.5
COG,1993,53.3626585365854,38.001,30.2
COG,2007,55.8013170731707,38.658,25.7
COG,1994,52.7639268292683,38.071,30.8
COG,2014,62.3111463414634,36.536,18.6
COG,1992,53.9591219512195,37.995,29.7
COG,1991,54.5223902439025,38.063,29.3
COG,2013,61.6663902439024,37.011,19.2
COG,1996,51.6598292682927,38.345,32.1
COG,2009,58.0936341463415,38.324,23.1
COG,1998,50.8473658536585,38.662,33.2
COG,2005,53.5615365853659,38.865,28.4
COG,2002,51.1792926829268,38.961,31.9
COG,1997,51.2021951219512,38.509,32.7
COG,2004,52.598,38.926,29.6
COG,2006,54.6478292682927,38.776,27.1
COG,1999,50.6282682926829,38.79,33.3
COG,2001,50.7731951219512,38.937,32.7
COG,2003,51.7942195121951,38.958,30.9
COG,1990,55.0289756097561,38.21,29.1
COG,2015,NA,NA,18
COG,2000,50.5898780487805,38.882,33.2
CHE,1994,78.35,11.9,3.5
CHE,1997,79.079512195122,11.4,3.4
CHE,1998,79.3243902439025,11.1,3.4
CHE,1992,77.8060975609756,12.6,3.6
CHE,2009,82.0439024390244,10.1,3.2
CHE,2007,81.7414634146342,9.9,3.3
CHE,2008,81.9926829268293,10,3.2
CHE,1999,79.580487804878,11,3.5
CHE,2000,79.6804878048781,10.9,3.5
CHE,2010,82.2463414634147,10.3,3.1
CHE,1993,78.0853658536586,12.1,3.5
CHE,1995,78.4170731707317,11.7,3.4
CHE,2002,80.3853658536585,9.9,3.4
CHE,2001,80.1804878048781,10,3.5
CHE,1996,78.8960975609756,11.7,3.4
CHE,2015,NA,NA,2.7
CHE,2006,81.490243902439,9.8,3.3
CHE,2011,82.6951219512195,10.2,3
CHE,1990,77.2424390243902,12.5,3.9
CHE,2003,80.5365853658537,9.8,3.4
CHE,2004,81.0878048780488,9.9,3.3
CHE,2012,82.6975609756098,10.3,3
CHE,2014,82.8487804878049,10.2,2.8
CHE,1991,77.5146341463415,12.7,3.8
CHE,2005,81.2365853658537,9.8,3.3
CHE,2013,82.7975609756098,10.2,2.9
CIV,2004,47.2965365853659,39.505,47.1
CIV,1993,51.067512195122,42.218,50.9
CIV,2005,47.7518536585366,39.168,46.1
CIV,1992,51.7116097560976,42.416,50.6
CIV,1995,49.5606585365854,41.89,51.3
CIV,1996,48.790243902439,41.729,51.3
CIV,2006,48.258756097561,38.853,45.2
CIV,2002,46.6955853658537,40.197,48.7
CIV,2001,46.6076097560976,40.53,49.3
CIV,2008,49.2797804878049,38.308,43.4
CIV,2009,49.7404878048781,38.08,42.6
CIV,2003,46.9329756097561,39.852,47.9
CIV,1994,50.3360975609756,42.048,51.1
CIV,2007,48.7788292682927,38.566,44.2
CIV,1998,47.463512195122,41.347,50.8
CIV,1991,52.2327317073171,42.652,50.4
CIV,2015,NA,NA,37.9
CIV,2010,50.1514634146342,37.876,41.8
CIV,2014,51.5595853658537,37.118,38.6
CIV,2011,50.5172195121951,37.69,41
CIV,1997,48.0750487804878,41.551,51.1
CIV,1990,52.6069268292683,42.933,50.5
CIV,2013,51.2084634146342,37.32,39.4
CIV,2000,46.6993902439024,40.838,49.9
CIV,1999,46.9925609756098,41.111,50.4
CIV,2012,50.8633414634146,37.509,40.2
CHL,2014,81.4961951219512,13.213,5.1
CHL,2010,80.2758048780488,13.959,5.4
CHL,2009,79.9608048780488,14.171,5.5
CHL,1994,74.4127073170732,19.584,6.8
CHL,2006,78.9791707317073,14.872,5.5
CHL,1998,76.0446585365854,17.581,6.2
CHL,1995,74.8303902439024,19.047,6.5
CHL,1993,73.9885609756098,20.136,7.1
CHL,1997,75.6463658536586,18.046,6.3
CHL,2015,NA,NA,4.9
CHL,1996,75.2416097560976,18.535,6.4
CHL,2008,79.6409024390244,14.394,5.5
CHL,2007,79.3135365853659,14.627,5.5
CHL,1992,73.5584390243903,20.688,7.4
CHL,1990,72.6787804878049,21.706,8.6
CHL,2000,76.8208292682927,16.741,5.7
CHL,2002,77.5695853658537,16.027,5.3
CHL,2011,80.5869756097561,13.757,5.4
CHL,2001,77.1987073170732,16.37,5.5
CHL,2004,78.2893902439025,15.411,5.4
CHL,2012,80.8948536585366,13.566,5.3
CHL,2013,81.1979268292683,13.385,5.2
CHL,1991,73.1213414634146,21.222,8
CHL,2003,77.9329756097561,15.708,5.3
CHL,1999,76.4359756097561,17.144,6
CHL,2005,78.6382926829268,15.133,5.4
CMR,1993,53.5248292682927,43.328,40.2
CMR,1992,53.6019512195122,43.786,40.4
CMR,1991,53.6242682926829,44.239,40.5
CMR,2005,51.8890487804878,40.378,30.7
CMR,1994,53.3968780487805,42.882,40
CMR,1996,52.9905365853659,42.109,39.3
CMR,2009,53.2648536585366,39.055,28.5
CMR,2006,52.150243902439,40.104,30.2
CMR,2004,51.716487804878,40.604,31.1
CMR,2003,51.6390487804878,40.787,31.7
CMR,2002,51.6552682926829,40.938,32.5
CMR,2008,52.8558292682927,39.439,29
CMR,2007,52.4791463414634,39.788,29.6
CMR,1995,53.2186097560976,42.47,39.7
CMR,2010,53.6948292682927,38.64,28.1
CMR,2014,55.492756097561,36.736,26.1
CMR,2015,NA,NA,25.7
CMR,1990,53.5912682926829,44.673,40.7
CMR,2001,51.7571951219512,41.07,33.5
CMR,2013,55.0418048780488,37.236,26.5
CMR,1997,52.7260975609756,41.806,38.6
CMR,1999,52.1738536585366,41.361,36.1
CMR,2000,51.9358780487805,41.203,34.7
CMR,1998,52.4467317073171,41.558,37.5
CMR,2011,54.1373658536585,38.195,27.5
CMR,2012,54.587512195122,37.724,26.9
CHN,2011,75.2021707317073,11.93,7.5
CHN,1995,69.9264146341464,17.12,26.9
CHN,1998,70.8904634146341,15.64,23.3
CHN,1999,71.2971219512195,14.64,22.2
CHN,1997,70.5226829268293,16.57,24.4
CHN,2014,75.7822682926829,12.4,5.9
CHN,2007,74.3404390243903,12.1,11.3
CHN,2010,75.0074146341463,11.9,8.2
CHN,2000,71.7304634146342,14.03,21.2
CHN,1996,70.1998292682927,16.98,25.7
CHN,2001,72.1757804878049,13.38,20.1
CHN,2006,74.0717073170732,12.09,12.6
CHN,2009,74.8032682926829,12.13,9.1
CHN,2002,72.6148780487805,12.86,18.6
CHN,2013,75.5851463414634,12.08,6.3
CHN,2015,NA,NA,5.5
CHN,2008,74.5832682926829,12.14,10.1
CHN,1993,69.5092195121951,18.09,28.8
CHN,1992,69.3396341463415,18.27,29.4
CHN,1994,69.6999268292683,17.7,28
CHN,2012,75.3929268292683,12.1,6.9
CHN,1990,69.030512195122,21.06,29.7
CHN,1991,69.1820975609756,19.68,29.7
CHN,2005,73.7669512195122,12.4,14
CHN,2004,73.4199512195122,12.29,15.5
CHN,2003,73.0331219512195,12.41,17.1
COL,1999,70.7005609756098,21.355,14
COL,1998,70.3949512195122,21.796,14.4
COL,2000,70.9887073170732,20.959,13.5
COL,1990,68.2971951219512,26.401,17.9
COL,2002,71.5217317073171,20.234,12.7
COL,1991,68.4513170731707,25.843,17.6
COL,2010,73.2778536585366,17.079,10
COL,2009,73.0969512195122,17.451,10.4
COL,2001,71.2603902439024,20.593,13.1
COL,2011,73.4548048780488,16.727,9.7
COL,2012,73.6307804878049,16.393,9.4
COL,2013,73.8097317073171,16.076,9.1
COL,1997,70.075,22.293,14.9
COL,1996,69.7483658536585,22.843,15.4
COL,1993,68.8656341463415,24.667,16.8
COL,2008,72.9071707317073,17.842,10.7
COL,1992,68.6402195121951,25.267,17.2
COL,2003,71.7769024390244,19.865,12.3
COL,2004,72.0249512195122,19.48,12
COL,1994,69.1295853658537,24.051,16.3
COL,1995,69.4269268292683,23.435,15.9
COL,2006,72.4914390243902,18.663,11.4
COL,2007,72.705512195122,18.247,11
COL,2014,73.9931463414634,15.773,8.8
COL,2005,72.2639268292683,19.078,11.7
COL,2015,NA,NA,8.5
CRI,1996,76.7418048780488,22.512,8.5
CRI,2010,78.7360487804878,15.84,6.6
CRI,2008,78.4577317073171,16.345,6.7
CRI,2009,78.5926097560976,16.102,6.6
CRI,1995,76.5586097560976,23.24,8.6
CRI,1999,77.2643658536585,20.231,8
CRI,2007,78.3303170731707,16.574,6.8
CRI,1994,76.3763414634146,23.947,8.7
CRI,2006,78.2078048780488,16.801,6.9
CRI,1992,76.0202195121951,25.322,8.8
CRI,2013,79.2252195121951,15.022,6.4
CRI,1998,77.0969268292683,20.995,8.2
CRI,2012,79.0535365853659,15.287,6.5
CRI,1991,75.8419268292683,25.984,8.8
CRI,2001,77.5708780487805,18.831,7.4
CRI,1993,76.1975365853659,24.64,8.8
CRI,2005,78.0866585365854,17.054,7
CRI,2000,77.4226829268293,19.499,7.7
CRI,2014,79.4027073170732,14.768,6.3
CRI,1997,76.9224146341463,21.761,8.4
CRI,2011,78.8901707317073,15.564,6.5
CRI,2004,77.9653658536586,17.366,7
CRI,2015,NA,NA,6.2
CRI,1990,75.6586829268293,26.615,8.9
CRI,2003,77.8404634146341,17.759,7.1
CRI,2002,77.7094634146341,18.247,7.2
CUB,2000,76.6448048780488,13.125,4.2
CUB,2009,78.8109756097561,11.012,2.8
CUB,2008,78.6505121951219,11.183,2.9
CUB,1999,76.4258780487805,13.409,4.2
CUB,1998,76.1930731707317,13.695,4.3
CUB,2007,78.4491951219512,11.371,3.1
CUB,2012,79.1416097560976,10.552,2.5
CUB,2001,76.8652195121951,12.844,4.1
CUB,2013,79.2563902439025,10.4,2.4
CUB,2014,79.3908292682927,10.246,2.4
CUB,2006,78.2059512195122,11.577,3.2
CUB,2015,NA,NA,2.3
CUB,1997,75.9419756097561,13.986,4.7
CUB,2011,79.039512195122,10.702,2.6
CUB,1995,75.409,14.605,5.6
CUB,1990,74.6438048780488,16.79,6.7
CUB,1994,75.1639756097561,14.975,5.9
CUB,2010,78.9356341463415,10.854,2.7
CUB,1991,74.7005609756098,16.34,6.4
CUB,2004,77.6446829268293,12.044,3.6
CUB,1996,75.6756341463415,14.283,5.2
CUB,1993,74.9589268292683,15.396,6
CUB,2003,77.3639512195122,12.3,3.8
CUB,2002,77.1024634146341,12.568,4
CUB,2005,77.9321463414634,11.802,3.4
CUB,1992,74.8032926829268,15.859,6.2
CUW,1993,NA,NA,NA
CUW,2005,NA,NA,NA
CUW,1991,NA,NA,NA
CUW,2015,NA,NA,NA
CUW,1992,NA,NA,NA
CUW,2006,74.709756097561,13.6,NA
CUW,2014,77.8243902439025,12.6,NA
CUW,2004,NA,NA,NA
CUW,1994,NA,NA,NA
CUW,1990,NA,NA,NA
CUW,1995,NA,NA,NA
CUW,2001,NA,NA,NA
CUW,2003,NA,NA,NA
CUW,1996,NA,NA,NA
CUW,2013,NA,12.7,NA
CUW,2007,75.3634146341464,13.4,NA
CUW,2002,NA,NA,NA
CUW,1998,NA,NA,NA
CUW,2011,77.4731707317073,13.1,NA
CUW,2012,NA,13.4,NA
CUW,2008,75.309756097561,13.8,NA
CUW,1997,NA,NA,NA
CUW,2009,76.1560975609756,13,NA
CUW,2010,NA,13.6,NA
CUW,2000,NA,NA,NA
CUW,1999,NA,NA,NA
CYP,2002,78.2239512195122,12.501,2.8
CYP,1991,76.6713902439025,18.693,5.5
CYP,2005,78.5896097560976,11.945,2.4
CYP,2001,78.1005609756098,12.828,3
CYP,1990,76.5139512195122,19.048,5.6
CYP,1994,77.1277073170732,17.114,4.8
CYP,1999,77.8378048780488,13.758,3.5
CYP,2003,78.3458536585366,12.251,2.6
CYP,1998,77.7009268292683,14.36,3.7
CYP,2014,80.1315609756098,11.326,1.5
CYP,2011,79.571512195122,11.619,1.8
CYP,2000,77.9716829268293,13.244,3.2
CYP,2012,79.7622682926829,11.534,1.7
CYP,2013,79.9497804878049,11.436,1.6
CYP,1993,76.9782682926829,17.726,5.1
CYP,2008,79.0275365853659,11.78,2.1
CYP,1992,76.8263170731707,18.255,5.3
CYP,1995,77.2746585365854,16.439,4.5
CYP,1997,77.5610243902439,15.025,4
CYP,2004,78.465756097561,12.069,2.5
CYP,2007,78.868512195122,11.818,2.2
CYP,2009,79.199487804878,11.741,2
CYP,2010,79.3819512195122,11.689,1.9
CYP,1996,77.4190975609756,15.73,4.2
CYP,2015,NA,NA,1.5
CYP,2006,78.7228780487805,11.867,2.3
CZE,1994,72.9726829268293,10.3,7.3
CZE,2011,77.8731707317073,10.4,2.3
CZE,2015,NA,NA,1.8
CZE,2005,75.9243902439025,10,3.1
CZE,2003,75.1707317073171,9.2,3.4
CZE,2002,75.2219512195122,9.1,3.5
CZE,1993,72.7678048780488,11.7,8.1
CZE,2008,76.9756097560976,11.5,2.7
CZE,1990,71.3839024390244,12.6,10.3
CZE,2001,75.1731707317073,8.9,3.7
CZE,2013,78.1756097560976,10.2,2
CZE,1999,74.6682926829268,8.7,4.2
CZE,2000,74.9682926829268,8.9,3.9
CZE,1995,73.0748780487805,9.3,6.5
CZE,1991,71.8982926829268,12.5,9.7
CZE,1992,72.2717073170732,11.8,8.9
CZE,2007,76.7243902439025,11.1,2.8
CZE,2014,78.2756097560976,10.4,1.9
CZE,1998,74.5146341463415,8.8,4.6
CZE,2012,78.0756097560976,10.3,2.1
CZE,1997,73.8248780487805,8.8,5.2
CZE,2010,77.4243902439025,11.2,2.4
CZE,2004,75.7219512195122,9.6,3.3
CZE,2006,76.5243902439024,10.3,3
CZE,2009,77.0780487804878,11.3,2.5
CZE,1996,73.7146341463415,8.8,5.8
DEU,2005,78.9317073170732,8.3,2.6
DEU,1994,76.2707317073171,9.5,3.2
DEU,1993,75.8707317073171,9.8,3.3
DEU,1995,76.4219512195122,9.4,3.1
DEU,1992,75.819512195122,10,3.5
DEU,2002,78.2292682926829,8.7,2.7
DEU,2004,78.6804878048781,8.6,2.6
DEU,2012,80.8926829268293,8.4,2.3
DEU,2006,79.1317073170732,8.2,2.6
DEU,2003,78.3804878048781,8.6,2.7
DEU,2001,78.3292682926829,8.9,2.7
DEU,2015,NA,NA,2.1
DEU,2013,80.8439024390244,8.3,2.2
DEU,1990,75.1773658536586,11.4,3.4
DEU,2000,77.9268292682927,9.3,2.8
DEU,2008,79.7365853658537,8.3,2.4
DEU,1996,76.6731707317073,9.7,3
DEU,2010,79.9878048780488,8.3,2.3
DEU,2007,79.5341463414634,8.3,2.5
DEU,2011,80.7414634146342,8.1,2.3
DEU,1999,77.7268292682927,9.4,2.8
DEU,1991,75.319512195122,10.4,3.5
DEU,2014,80.8439024390244,8.6,2.2
DEU,1998,77.4756097560976,9.6,2.9
DEU,2009,79.8365853658537,8.1,2.4
DEU,1997,77.0731707317073,9.9,2.9
DJI,2011,60.8505609756098,26.233,36.7
DJI,1992,56.9295853658537,39.008,49
DJI,2010,60.3606829268293,26.607,37.4
DJI,1996,57.0384146341463,34.911,46.7
DJI,2001,57.088243902439,30.594,43.6
DJI,2009,59.8428048780488,26.987,38.2
DJI,1995,57.0534146341464,36.071,47.4
DJI,2006,58.3766829268293,28.22,40.4
DJI,1990,56.6631707317073,40.002,49.8
DJI,2012,61.2959756097561,25.861,35.9
DJI,1994,57.0436585365854,37.19,48
DJI,1997,57.0111951219512,33.793,46
DJI,1998,56.9877317073171,32.781,45.2
DJI,2007,58.8293414634146,27.788,39.7
DJI,2013,61.6864634146342,25.486,35.2
DJI,2002,57.2205609756098,30.079,43
DJI,2005,57.9842926829268,28.67,41.1
DJI,1999,56.9814634146342,31.909,44.7
DJI,1993,57.0035853658537,38.188,48.6
DJI,2008,59.3238780487805,27.378,39
DJI,2004,57.6636341463415,29.129,41.7
DJI,1991,56.8161463414634,39.618,49.3
DJI,2000,57.0103414634146,31.186,44.1
DJI,2003,57.4112195121951,29.596,42.3
DJI,2014,62.015512195122,25.105,34.2
DJI,2015,NA,NA,33.4
DNK,2009,78.5975609756098,11.4,2.8
DNK,1995,75.2126829268293,13.3,3.8
DNK,2008,78.4463414634146,11.8,2.9
DNK,2007,78.1951219512195,11.7,2.9
DNK,1994,75.3751219512195,13.4,3.9
DNK,1996,75.5914634146342,12.9,3.8
DNK,1998,76.1390243902439,12.5,3.7
DNK,1993,75.1168292682927,13,4
DNK,2010,79.1,11.4,2.8
DNK,1997,75.9451219512195,12.8,3.7
DNK,2003,77.1439024390244,12,3.2
DNK,1999,76.3414634146341,12.4,3.6
DNK,1992,75.1941463414634,13.1,4.1
DNK,2013,80.3,10,2.6
DNK,2006,78.0951219512195,12,3
DNK,1991,75.1578048780488,12.5,4.2
DNK,2011,79.8,10.6,2.7
